,clientId,channelGrouping,date,visitNumber,visitId,hitNumber,hour,minute,campaign,medium,keyword,city,pagePath,eventCategory,eventAction,eventLabel,v2ProductName,v2ProductCategory
1605,923578655.1569749309,Paid Search,20190929,2,1569749966,42,11,40,[Search] [FR] Marque - Joaillerie,cpc,+bagues +boucheron,Toulouse,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,Soleil Radiant Pendant earrings,Jewelry
1606,1745160286.1549455326,Paid Search,20190206,1,1549455324,6,13,15,[Search] [FR] Reference - Quatre,cpc,+boucheron +quatre,(not set),/fr_fr/les-creations/joaillerie/quatre/bague-quatre-radiant-diamants-princesses-or-blanc.html?pageCategory=product,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie/quatre/bague-quatre-radiant-diamants-princesses-or-blanc.html,,
1607,1998317548.1569145895,Paid Search,20190922,1,1569145894,49,11,54,[Search] [FR] Marque,cpc,+boucheron,Bordeaux,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 16,"Beloved Engagement Ring 0,40 carat",not provided
1608,889445692.1563197504,Paid Search,20190715,1,1563197504,19,15,32,[Search] [FR] Generic - Joaillerie,cpc,joaillerie vendôme,(not set),/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 15,Lierre de Paris Bracelet,Jewelry
1609,98383997.1558029053,Organic Search,20190516,1,1558029052,14,19,53,(not set),organic,(not provided),Paris,/fr_fr/les-creations/haute-joaillerie/26-vendome.html,Video,Start playing,26_Vendome-720,,
1610,961339149.1558614297,Paid Search,20190622,2,1561215806,23,17,7,[Search] [FR] Marque,cpc,boucheron reflet,Amberieu-en-Bugey,/fr_fr/les-creations/horlogerie/reflet.html,Navigation,Outbound link,https://reflet.boucheron.com/fr/,,
1611,1372268584.1560462784,Paid Search,20190623,2,1561273306,22,9,4,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring L Motif,Jewelry
1612,1103497003.1556368914,Paid Search,20190427,1,1556369295,7,14,49,[Search] [FR] Generic - Joaillerie,cpc,+bijouterie,(not set),/fr_fr/les-creations/joaillerie/couture.html,Video,Start playing,pompon,,
1613,913442407.1562565044,Paid Search,20190708,1,1562565044,25,7,52,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 22,Quatre Classique bracelet,Jewelry
1614,879489985.1550052023,Paid Search,20190506,2,1557149051,35,15,28,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre.html,Video,Reached 50%,miss_b_francais,,
1615,555603077.1567831117,Paid Search,20190907,1,1567831117,48,6,40,[Search] [FR] Marque - Joaillerie,cpc,bague boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 10,Quatre Red Edition Mini Ring Pendant,Jewelry
1616,2124849.1568187152,Paid Search,20190911,1,1568187152,25,9,34,[Search] [FR] Marque - Joaillerie,cpc,+bague +boucheron,(not set),/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 11,Pompon Pendant Earrings,Jewelry
1617,1783135948.1568846281,Paid Search,20190919,1,1568846279,11,0,41,[Search] [FR] Generic - Joaillerie,cpc,+bijoux,Villers-Cotterets,/fr_fr/les-creations/haute-joaillerie/signatures-boucheron.html,Video,Start playing,point-d-interogation,,
1618,1733297094.1567776362,Paid Search,20190906,1,1567776362,43,15,28,[Search] [FR] Reference - Quatre,cpc,+boucheron +4,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring L Motif,Jewelry
1619,1728834792.1555515679,Paid Search,20190618,8,1560847327,15,10,43,[Search] [FR] Marque,cpc,boucheron,Albert,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 12,Epure Képhri,Watches
1620,2147324467.1556635665,Direct,20190617,6,1560761812,10,10,59,(not set),(none),(not set),Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
1621,946484144.1559133154,Paid Search,20190529,1,1559133153,7,14,33,[Search] [FR] Marque,cpc,+collection +boucheron,Neuilly-sur-Seine,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring L Motif,Jewelry
1622,1453647569.1549540914,Referral,20190221,7,1550745481,5,11,38,(not set),referral,(not set),Saint-Denis,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - Play,/fr_fr/les-creations/joaillerie/quatre.html,,
1623,2128314323.1569843556,Paid Search,20190930,1,1569843556,22,13,42,[Search] [FR] Generic - Horlogerie,cpc,+montre +rectangulaire +femme,Merignac,/fr_fr/les-creations/horlogerie/reflet/reflet-small-or-jaune-chiffres-romains.html,Product,Get to product details,More detail,,
1624,772423401.1552385303,Paid Search,20190613,27,1560436842,29,16,44,[Search] [FR] Marque,cpc,boucheron,Issy-les-Moulineaux,/fr_fr/les-creations/joaillerie/serpent-boheme.html,Product,Filter selection,boucheron_type-14,,
1625,126774390.1568219462,Paid Search,20190912,2,1568283539,25,12,21,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,Quatre Radiant Edition large ring,Jewelry
1626,1191990.1563813229,Paid Search,20190724,14,1563988448,4,19,14,[Search] [FR] Marque,cpc,boucheron,Bordeaux,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 17,Quatre Radiant Edition Ring,Jewelry
1627,1756123016.1563603430,Paid Search,20190930,7,1569843032,21,13,41,[Search] [FR] Marque - Brides,cpc,+solitaire +boucheron,Strasbourg,/fr_fr/les-creations/mariage-fiancailles/solitaires-diamant/solitaire-pont-de-paris.html,Product,Add to wishlist intention,Add to my selection,,
1628,1151352034.1556032123,Paid Search,20190604,17,1559654798,34,16,9,[Search] [FR] Marque,cpc,+boucheron +com,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 17,Serpent Bohème necklace XL Motif,Jewelry
1629,1336174759.1563659179,Paid Search,20190730,4,1564490913,11,14,49,[Search] [FR] Marque,cpc,+boucheron,Marseille,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 22,Quatre Grosgrain Ring,Jewelry
1630,1276335772.1569665448,Paid Search,20190928,1,1569665447,41,12,14,[Search] [FR] Marque,cpc,boucherin,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 16,Quatre Black Edition Wedding band,Bridal
1631,772423401.1552385303,Paid Search,20190517,17,1558107408,8,17,40,[Search] [FR] Marque,cpc,+boucheron,Issy-les-Moulineaux,/fr_fr/services/guide-cadeau.html,Gift Guide,Item selection,For her,,
1632,375090975.1562532645,Paid Search,20190707,1,1562532646,22,22,52,[Search] [FR] Marque,cpc,+boucheron,Nanterre,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
1633,267572699.1552845573,Paid Search,20190319,2,1552991358,13,11,34,[Search] [FR] Marque,cpc,boucheron,(not set),/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - 75%,/fr_fr/les-creations/joaillerie/quatre.html,,
1634,386793249.1547047853,Paid Search,20190109,1,1547047853,15,16,32,[Search] [FR] Collection Serpent Bohème,cpc,bague serpent boheme boucheron,Paris,/fr_fr/boutiques.html,Product,Find a store,"Bague Serpent Bohème, motif L",,
1635,1127978839.1547112235,Organic Search,20190110,1,1547112304,5,10,35,(not set),organic,(not provided),La Rochelle,/fr_fr/26-vendome.html,Video,26-VENDOMES-ORGANIQUE - Play,/fr_fr/26-vendome.html,,
1636,1373781247.1563560996,Organic Search,20190821,2,1566400787,3,17,19,(not set),organic,(not provided),Le Mans,/en_fr/hera-peacok-ring-sapphires.html,Product,Get to product details,More detail,,
1637,967954999.1562072704,Paid Search,20190704,6,1562244088,26,14,43,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 10,OUD de Carthage,Accessories
1638,680429075.1484769155,(Other),20190621,7,1561104443,6,10,7,Jack_Reminder_FR_2019_May,email_FR_EMEA,Jack_FR_2019_Apr,Courbevoie,/fr_fr/jack-play-it-your-way.html,Video,Reached the end,Boucheron-Jack,,
1639,899011185.1561413976,Direct,20190625,1,1561413976,12,0,6,(not set),(none),(not set),(not set),/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 11,"Hopi, the hummingbird ring",Jewelry
1640,656858075.1563871191,Paid Search,20190723,2,1563871287,8,10,41,[Search] [FR] Marque,cpc,boucheron,Argenteuil,/fr_fr/les-creations/joaillerie/quatre.html,Video,Start playing,miss_b_francais,,
1641,896152171.1558180592,Paid Search,20190518,1,1558180591,18,13,58,[Search] [FR] Reference - Quatre,cpc,bague 4 boucheron,L'Union,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 10,Quatre Classic Sunglasses,Accessories
1642,60874569.1526321055,Paid Search,20190623,1,1561278167,7,10,23,[Search] [FR] Marque,cpc,+boucheron,Taverny,/fr_fr/jack-play-it-your-way.html,Video,Reached the end,Boucheron-Jack,,
1643,1163270207.1548667064,Paid Search,20190321,29,1553164310,5,11,32,[Search] [FR] Marque,cpc,boucheron fr,Paris,/fr_fr/les-creations/haute-joaillerie/nature-triomphante.html,Video,Nature_TriomphanteFR - 0%,/fr_fr/les-creations/haute-joaillerie/nature-triomphante.html,,
1644,4106480.1557128115,Paid Search,20190506,1,1557128115,18,9,36,[Search] [FR] Marque,cpc,+boucheron,Strasbourg,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 15,Serpent Bohème Sleepers L Motif,Jewelry
1645,37816547.1475836912,Paid Search,20190226,52,1551190937,4,15,22,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - 0%,/fr_fr/les-creations/joaillerie/quatre.html,,
1646,573642975.1559659645,Paid Search,20190604,1,1559659645,7,16,47,[Search] [FR] Reference - Quatre,cpc,bague 4 boucheron,Paris,/fr_fr/les-creations/mariage-fiancailles/quatre/alliance-quatre-black-edition-diamants.html,Product,Get to product details,More detail,,
1647,2028197178.1550138966,Paid Search,20190214,1,1550138966,17,11,13,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - 25%,/fr_fr/les-creations/joaillerie/quatre.html,,
1648,1970982193.1564865778,Paid Search,20190803,1,1564865777,9,22,56,[Search] [FR] Collection Serpent Bohème,cpc,boucheron serpent boheme,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
1649,2091713456.1563876649,Paid Search,20190726,2,1564128826,35,10,17,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 11,Plume de Paon Pendant Earrings ,Jewelry
1650,2091713456.1563876649,Paid Search,20190726,2,1564128826,47,10,17,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 23,Lierre de Paris Ring,Jewelry
1651,1242812823.1553113010,Paid Search,20190320,1,1553113010,10,21,18,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/couture.html,Video,pompon - Play,/fr_fr/les-creations/joaillerie/couture.html,,
1652,1184654530.1549914687,Paid Search,20190211,1,1549914688,7,20,51,[Search] [FR] Marque,cpc,sautoir boucheron,Paris,/fr_fr/26-vendome.html,Video,26-VENDOMES-ORGANIQUE - 75%,/fr_fr/26-vendome.html,,
1653,1562441029.1551616582,Paid Search,20190303,2,1551616599,19,13,42,[Search] [FR] Marque,cpc,+boucheron,Asnieres-sur-Seine,/fr_fr/les-creations/haute-joaillerie/nature-triomphante.html,Video,Nature_TriomphanteFR - 100%,/fr_fr/les-creations/haute-joaillerie/nature-triomphante.html,,
1654,349778158.1525336148,Paid Search,20190611,2,1560274485,4,19,34,[Search] [FR] Reference - Horlogerie,cpc,+montre +reflet,Paris,/fr_fr/les-creations/horlogerie/reflet.html,Video,Start playing,reflet,,
1655,941860911.1553771872,Paid Search,20190516,3,1557998649,9,11,24,[Search] [FR] Marque,cpc,boucheron,Avignon,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Toi et Moi Ring S Motif,Jewelry
1656,1163254606.1566828884,Paid Search,20190826,1,1566828884,34,16,16,[Search] [FR] Marque,cpc,+boucheron,Saint-Andre-de-Cubzac,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,AMBRE d'Alexandrie ,Accessories
1657,1425672545.1544536632,Paid Search,20190904,4,1567586427,23,10,41,[Search] [FR] Marque - Joaillerie,cpc,+boucheron +bague,Courbevoie,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 10,"Serpent Bohème Ear Studs, S motif",Jewelry
1658,312578135.1547647725,Paid Search,20190116,1,1547647724,8,15,21,[Search] [FR] Generic - Horlogerie,cpc,montres femme,Vincennes,/fr_fr/les-creations/horlogerie/reflet.html,Video,reflet - Play,/fr_fr/les-creations/horlogerie/reflet.html,,
1659,1377276266.1563912118,Paid Search,20190723,1,1563912116,14,22,2,[Search] [FR] Marque,cpc,+boucheron,Nice,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,Plume de Paon Necklace,Jewelry
1660,1019372131.1565266777,Paid Search,20190808,1,1565266795,18,14,21,[Search] [FR] Reference - Horlogerie,cpc,+montre +reflet,Salon-de-Provence,/fr_fr/les-creations/horlogerie/reflet/montre-reflet-small-cadran-laque-blanc-bracelet-acier.html,Product,Go to Store locator,Where to find this creation,,
1661,854960912.1551019721,Paid Search,20190224,1,1551019721,7,15,49,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/bagues/bague-quatre-red-edition-small.html?pageCategory=product,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie/bagues/bague-quatre-red-edition-small.html,,
1662,649826963.1551126645,Paid Search,20190225,1,1551126645,3,21,31,[Search] [FR] Marque,cpc,boucheron,Martigues,/fr_fr/les-creations/haute-joaillerie.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/haute-joaillerie.html,,
1663,498821900.1568205769,Paid Search,20190911,1,1568205769,26,14,44,[Search] [FR] Generic - Joaillerie,cpc,+bijouterie +lille,Lille,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 19,Quatre Classique mini ring Pendant,Jewelry
1664,1539664417.1526079185,Paid Search,20190527,1,1558988387,42,22,23,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 18,Pensée de Diamants large ring,Jewelry
1665,369460859.1558026447,Paid Search,20190516,1,1558026447,21,19,8,[Search] [FR] Marque,cpc,+boucheron,(not set),/fr_fr/bague-quatre-white-edition-large.html,Product,Get to product details,More detail,,
1666,274244265.1559817726,Paid Search,20190607,3,1559896727,7,10,40,[Search] [FR] Marque,cpc,bucheron,Paris,/fr_fr/services/guide-cadeau.html,Gift Guide,Item selection,For her,,
1667,1099909392.1563184660,Paid Search,20190723,3,1563877731,4,12,30,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/haute-joaillerie/nature-triomphante.html,Video,Start playing,Nature_TriomphanteFR,,
1668,671784796.1556749406,Display,20190502,1,1556749405,12,0,24,(not set),cpm,awareness,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 8,Absolu de Nuit Femme,Accessories
1669,825428860.1556706076,Paid Search,20190501,1,1556706076,5,12,21,[Search] [FR] Marque,cpc,+boucheron,Clermont-Ferrand,/fr_fr/les-creations/haute-joaillerie/26-vendome.html,Video,Start playing,26_Vendome-720,,
1670,845426661.1563651602,Paid Search,20190720,1,1563651602,11,21,41,[Search] [FR] Reference - Brides,cpc,boucheron bague diamant,Ajaccio,/fr_fr/les-creations/haute-joaillerie/26-vendome/nature-triomphante.html,Video,Start playing,Lys_Radiant_mobile,,
1671,507900015.1563805648,Paid Search,20190722,1,1563805648,21,16,28,[Search] [FR] Collection Serpent Bohème,cpc,+bague +serpent +boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
1672,1820322359.1561215043,Paid Search,20190622,2,1561215064,21,16,52,[Search] [FR] Reference - Quatre,cpc,bague 4 boucheron,Limoges,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring L Motif,Jewelry
1673,389099696.1563607829,Paid Search,20190720,1,1563607828,12,9,31,[Search] [FR] Reference - Brides,cpc,boucheron bague diamant,Strasbourg,/fr_fr/les-creations/joaillerie/quatre.html,Video,Reached 50%,miss_b_francais,,
1674,1362635520.1561365323,Paid Search,20190624,1,1561365323,19,10,36,[Search] [FR] Generic - Joaillerie,cpc,+bijoutier,Lyon,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 17,Serpent Bohème pendant S Motif,Jewelry
1675,572651869.1528724769,Paid Search,20190317,1,1552841557,2,17,52,[Search] [FR] Reference - Horlogerie,cpc,montre boucheron reflet,Saint-Maur-des-Fosses,/fr_fr/les-creations/horlogerie/reflet.html,Video,reflet - Play,/fr_fr/les-creations/horlogerie/reflet.html,,
1676,1415587021.1552120784,Paid Search,20190309,1,1552120785,4,9,40,[Search] [FR] Marque - Joaillerie,cpc,joaillier boucheron,Paris,/fr_fr/les-creations/mariage-fiancailles/solitaires-diamant/solitaire-pont-de-paris.html?pageCategory=product,Product,Hide Price,Solitaire Pont de Paris,,
1677,921386933.1549527687,Paid Search,20190207,1,1549527687,3,9,21,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/haute-joaillerie.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/haute-joaillerie.html,,
1678,656430811.1517578282,Paid Search,20190721,1,1563709901,19,13,57,[Search] [FR] Marque,cpc,boucheron,Nanterre,/fr_fr/les-creations/haute-joaillerie/26-vendome.html,Video,Reached 50%,26_Vendome-720,,
1679,2013730228.1555960033,Paid Search,20190422,1,1555960032,2,21,7,[Search] [FR] Marque,cpc,+boucheron,Fontenay-sous-Bois,/fr_fr/,Newsletter,newsletter Popin Displayed,/fr_fr/,,
1680,1037375483.1568886689,Paid Search,20190919,1,1568886727,10,11,52,[Search] [FR] Generic - Joaillerie,cpc,+bijoux,(not set),/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
1681,1601294939.1568126476,Paid Search,20190910,1,1568126475,8,16,42,[Search] [FR] Marque,cpc,+boucheron,Rueil-Malmaison,/fr_fr/les-creations/mariage-fiancailles/solitaires-diamant/base-bague-ava-rond.html,Client services,Chat intention,Init by operator,,
